RecordId,meetingid,rep_new,policy_level,date,organisation,purpose,department,Year,Quarter,Period
17471,25413,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17472,25414,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17473,25415,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17474,,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17475,25416,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17476,25417,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17477,25418,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17478,25419,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17479,25420,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17480,25421,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17481,25422,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17482,25423,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17483,25424,Earl Howe MP,Parliamentary Under Secretary of State,2012-09-30T19:00:00Z,,,dh,2012,Q4,2012 Q4
17484,25425,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17485,25426,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17486,25427,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17487,25428,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17488,25429,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17489,25430,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17490,25431,Earl Howe MP,Parliamentary Under Secretary of State,2012-11-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17491,25432,Earl Howe MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17492,25433,Earl Howe MP,Parliamentary Under Secretary of State,2012-12-01T00:00:00Z,,,dh,2012,Q4,2012 Q4
17493,25434,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17494,25435,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17495,25436,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17496,,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17497,25437,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17498,25438,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17499,25439,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17500,25440,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17501,25441,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17502,25442,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17503,25443,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17504,25444,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17505,25445,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17506,25446,Jeremy Hunt MP,Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17507,25447,Jeremy Hunt MP,Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17508,25448,Jeremy Hunt MP,Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17509,25449,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17510,25450,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17511,25451,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17512,25452,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17513,25453,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17514,25454,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17515,25455,Jeremy Hunt MP,Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17516,25456,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17517,25457,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17518,25458,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17519,25459,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17520,25460,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17521,25461,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17522,25462,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17523,25463,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17524,25464,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17525,25465,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17526,25466,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17527,25467,Norman Lamb MP,Minister of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17528,25468,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17529,25469,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17530,25470,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17531,25471,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17532,25472,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17533,25473,Norman Lamb MP,Minister of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17534,25474,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17535,25475,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17536,25476,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17537,25477,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17538,25478,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17539,25479,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17540,25480,Norman Lamb MP,Minister of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17541,25481,Anna Soubry MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17542,25482,Anna Soubry MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17543,25483,Anna Soubry MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17544,25484,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17545,25485,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17546,25486,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17547,25487,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17548,25488,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17549,25489,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17550,25490,Anna Soubry MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17551,25491,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17552,25492,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17553,25493,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17554,25494,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17555,25495,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17556,25496,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17557,25497,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17558,25498,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17559,25499,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17560,25500,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17561,25501,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17562,25502,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17563,25503,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17564,25504,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17565,25505,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17566,25506,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17567,25507,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17568,25508,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17569,25509,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17570,25510,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17571,25511,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17572,25512,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17573,25513,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17574,25514,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17575,25515,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17576,25516,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17577,25517,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17578,25518,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17579,25519,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17580,25520,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17581,25521,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17582,25522,Earl Howe MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17583,25523,Earl Howe MP,Parliamentary Under Secretary of State,2013-01-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17584,25524,Earl Howe MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17585,25525,Earl Howe MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17586,25526,Earl Howe MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17587,,Earl Howe MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17588,25527,Earl Howe MP,Parliamentary Under Secretary of State,2013-02-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17589,25528,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17590,25529,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17591,25530,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17592,25531,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17593,25532,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-01T00:00:00Z,,,dh,2013,Q1,2013 Q1
17594,25533,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17595,25534,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17596,25535,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17597,25536,Jeremy Hunt MP,Secretary of State,,,,dh,2013,Q2,2013 Q2
17598,25537,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17599,25538,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17600,25539,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17601,25540,Jeremy Hunt MP,Secretary of State,,,,dh,2013,Q2,2013 Q2
17602,25541,Jeremy Hunt MP,Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17603,25542,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17604,25543,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17605,25544,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17606,25545,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17607,25546,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17608,25547,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17609,25548,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17610,25549,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17611,25550,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17612,25551,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17613,25552,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17614,25553,Jeremy Hunt MP,Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17615,25554,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17616,25555,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17617,25556,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17618,25557,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17619,25558,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17620,25559,Jeremy Hunt MP,Secretary of State,,,,dh,2013,Q2,2013 Q2
17621,25560,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17622,25561,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17623,25562,Jeremy Hunt MP,Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17624,25563,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17625,25564,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17626,25565,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17627,25566,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17628,25567,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17629,25568,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17630,25569,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17631,25570,Norman Lamb MP,Minister of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17632,25571,Norman Lamb MP,Minister of State,,,,dh,2013,Q2,2013 Q2
17633,25572,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17634,25573,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17635,25574,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17636,25575,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17637,25576,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17638,25577,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17639,25578,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17640,25579,Norman Lamb MP,Minister of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17641,25580,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17642,25581,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17643,25582,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17644,25583,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17645,25584,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17646,25585,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17647,25586,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17648,25587,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17649,25588,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17650,25589,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17651,25590,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17652,25591,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17653,25592,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17654,25593,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17655,25594,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17656,25595,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17657,25596,Norman Lamb MP,Minister of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17658,25597,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17659,25598,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17660,25599,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17661,25600,Earl Howe MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17662,25601,Earl Howe MP,Parliamentary Under Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17663,25602,Earl Howe MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17664,25603,Earl Howe MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17665,25604,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17666,25605,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17667,25606,Anna Soubry MP,Parliamentary Under Secretary of State,2013-03-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17668,25607,Anna Soubry MP,Parliamentary Under Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17669,25608,Anna Soubry MP,Parliamentary Under Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17670,25609,Anna Soubry MP,Parliamentary Under Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17671,25610,Anna Soubry MP,Parliamentary Under Secretary of State,2013-04-30T19:00:00Z,,,dh,2013,Q2,2013 Q2
17672,25611,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17673,25612,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17674,25613,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17675,25614,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17676,25615,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17677,25616,Anna Soubry MP,Parliamentary Under Secretary of State,2013-05-31T19:00:00Z,,,dh,2013,Q2,2013 Q2
17699,25738,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17700,25739,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17701,25740,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17702,25741,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17703,25742,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17704,25743,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17705,25744,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17706,25745,Jeremy Hunt MP,Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17707,25746,Jeremy Hunt MP,Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17708,25747,Jeremy Hunt MP,Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17709,25748,Jeremy Hunt MP,Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17710,25749,Jeremy Hunt MP,Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17711,25750,Jeremy Hunt MP,Secretary of State,2014-03-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17712,25751,Jeremy Hunt MP,Secretary of State,2014-03-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17713,25752,Jeremy Hunt MP,Secretary of State,2014-03-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17714,25753,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17715,25754,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17716,25755,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-01-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17717,25756,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17718,25757,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17719,25758,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
17720,25759,Dr Dan Poulter MP,Parliamentary Under Secretary of State,2014-02-01T00:00:00Z,,,dh,2014,Q1,2014 Q1
